experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,88,succeeded,,0.10072027195637455,0.18985647946226114,0.02833079889592817,0.1009556626119132,0.4923570320262184,12.996940561999963,984576,1.0,1.0,1.0,0,0.05335469192401548,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00088
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,99,succeeded,,0.09427558780527139,0.20529244855529213,0.02835427112415924,0.05272300942453599,0.29967742803773395,23.149158109999917,984576,1.0,1.0,1.0,0,0.07648611498914167,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00099
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,111,succeeded,,0.09190753324444634,0.19108672692296297,0.028355790618972858,0.10001671116104867,0.27181124431020326,12.776186834000328,984576,1.0,1.0,1.0,0,0.07160817012077221,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00111
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,11,succeeded,,0.1159102487371789,0.1796673005351788,0.028362611899045462,0.1997355434305821,0.3729227689574464,13.93454442400025,984576,0.6414170613607857,1.0058579886192138,4.389267784035303,0,-0.1646590961501703,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00011
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,22,succeeded,,0.09835380164818579,0.19524792584626868,0.028356133663899018,0.04377787736289262,0.44239026667692327,26.507945288999963,984576,0.6583512695471512,0.9661656275990471,4.781072915431063,0,0.03516470816829328,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00022
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,33,succeeded,,0.09267918718095777,0.1978103583800153,0.028357986074473526,0.03454450779525267,0.3916084087129312,13.337294680000014,984576,0.6632356765338947,0.9628059660016768,4.76589240931268,0,0.21539768153487127,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00033
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,44,succeeded,,0.10361612726674421,0.1998784062690317,0.028361445332313998,0.03557579984675688,0.539415411714103,13.484347816000081,984576,0.6098811749855081,0.9901224042345668,4.885828299655544,0,0.3479867223598681,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00044
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,55,succeeded,,0.12365381853332724,0.2260023147745561,0.028360371009530285,0.037930651730458724,0.5530141679423338,13.263892639999995,984576,0.6529301649607714,1.0500986565733417,4.710248740215453,0,0.388414190585002,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,66,succeeded,,0.08189485573411229,0.23176001216680608,0.028362464943032288,0.052011857023645997,0.49043136398193304,13.441392385999734,984576,0.6801794851040225,1.0033366752812307,4.525524223059434,0,0.17773650776398167,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,77,succeeded,,0.10287661002862754,0.30193257438604454,0.028359883382665353,0.12757358833148402,0.43414756166395957,12.926993105999827,984576,0.7124917446534824,0.9684858336203667,4.579697771430179,0,0.10053116571441728,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00077
